"Date","Price","Open","High","Low","Vol.","Change %"
"02/23/2023","11,431.25","11,466.00","11,477.30","11,346.65","","-0.24%"
"02/22/2023","11,459.20","11,538.70","11,559.20","11,421.20","","-1.00%"
"02/21/2023","11,575.10","11,629.55","11,654.65","11,560.20","","-0.27%"
"02/20/2023","11,606.15","11,635.20","11,653.70","11,547.00","","0.00%"
"02/17/2023","11,605.65","11,654.00","11,678.50","11,587.25","","-0.63%"
"02/16/2023","11,679.20","11,637.65","11,711.80","11,617.65","","0.77%"
"02/15/2023","11,590.35","11,520.50","11,600.70","11,515.40","","0.48%"
"02/14/2023","11,535.00","11,590.95","11,609.00","11,494.60","","-0.43%"
"02/13/2023","11,584.95","11,726.00","11,736.75","11,567.75","","-1.31%"
"02/10/2023","11,738.30","11,688.45","11,761.90","11,663.45","","0.25%"
"02/09/2023","11,709.45","11,721.55","11,730.15","11,670.55","","0.09%"
"02/08/2023","11,699.35","11,626.50","11,711.90","11,586.55","","0.84%"
"02/07/2023","11,601.60","11,621.10","11,635.40","11,545.85","","-0.01%"
"02/06/2023","11,602.95","11,505.75","11,616.90","11,493.35","","0.85%"
"02/03/2023","11,504.70","11,548.35","11,568.35","11,348.60","","-0.12%"
"02/02/2023","11,518.05","11,458.10","11,579.50","11,420.55","","0.18%"
"02/01/2023","11,497.65","11,685.55","11,767.70","11,318.70","","-0.85%"
"01/31/2023","11,596.65","11,455.80","11,618.95","11,388.65","","1.53%"
"01/30/2023","11,422.30","11,427.00","11,528.45","11,343.20","","-0.15%"
"01/27/2023","11,439.60","11,604.10","11,619.65","11,314.15","","-1.24%"
"01/25/2023","11,583.20","11,717.25","11,718.15","11,550.15","","-1.25%"
"01/24/2023","11,729.90","11,790.05","11,807.25","11,714.05","","-0.35%"
"01/23/2023","11,771.05","11,767.35","11,780.70","11,720.15","","0.19%"
"01/20/2023","11,748.95","11,836.40","11,847.00","11,737.80","","-0.70%"
"01/19/2023","11,832.35","11,816.35","11,848.95","11,787.40","","-0.10%"
"01/18/2023","11,843.70","11,818.75","11,851.95","11,784.80","","0.42%"
"01/17/2023","11,793.60","11,820.90","11,826.05","11,721.20","","-0.06%"
"01/16/2023","11,800.30","11,858.35","11,895.00","11,788.30","","-0.25%"
"01/13/2023","11,830.40","11,862.40","11,862.70","11,765.90","","-0.05%"
"01/12/2023","11,836.40","11,900.05","11,900.15","11,792.50","","-0.22%"
"01/11/2023","11,862.85","11,925.85","11,940.05","11,847.05","","-0.31%"
"01/10/2023","11,899.55","11,966.50","11,966.50","11,836.10","","-0.41%"
"01/09/2023","11,948.90","11,934.50","11,964.40","11,882.05","","0.83%"
"01/06/2023","11,850.60","11,949.75","11,959.30","11,807.80","","-0.69%"
"01/05/2023","11,932.85","11,925.50","11,941.45","11,849.10","","0.39%"
"01/04/2023","11,886.95","12,013.45","12,030.00","11,848.45","","-0.90%"
"01/03/2023","11,994.40","11,995.90","12,025.50","11,958.65","","0.20%"
"01/02/2023","11,970.30","11,923.30","11,979.00","11,877.75","","0.71%"
"12/30/2022","11,885.75","11,901.80","11,945.90","11,862.70","","0.48%"
"12/29/2022","11,829.25","11,773.85","11,853.70","11,695.25","","0.14%"
"12/28/2022","11,812.20","11,775.40","11,837.95","11,711.70","","0.32%"
"12/27/2022","11,774.15","11,741.25","11,804.85","11,673.80","","0.93%"
"12/26/2022","11,665.30","11,385.10","11,688.75","11,291.45","","2.48%"
"12/23/2022","11,383.05","11,685.75","11,711.15","11,360.05","","-3.51%"
"12/22/2022","11,797.05","11,960.05","11,996.50","11,715.75","","-0.93%"
"12/21/2022","11,908.15","12,141.20","12,189.70","11,881.85","","-1.57%"
"12/20/2022","12,098.55","12,100.25","12,120.90","11,994.90","","-0.17%"
"12/19/2022","12,118.95","12,083.80","12,126.30","12,001.55","","0.48%"
"12/16/2022","12,061.25","12,191.35","12,226.20","12,028.40","","-1.44%"
"12/15/2022","12,237.90","12,352.60","12,378.55","12,210.95","","-0.91%"
"12/14/2022","12,349.70","12,313.40","12,374.60","12,300.30","","0.65%"
"12/13/2022","12,270.45","12,258.00","12,277.05","12,217.95","","0.42%"
"12/12/2022","12,218.95","12,185.15","12,227.30","12,087.95","","0.31%"
"12/09/2022","12,181.60","12,294.45","12,323.00","12,090.30","","-0.45%"
"12/08/2022","12,237.05","12,210.55","12,246.05","12,175.75","","0.48%"
"12/07/2022","12,178.85","12,259.25","12,273.95","12,159.90","","-0.49%"
"12/06/2022","12,239.30","12,280.85","12,296.95","12,217.85","","-0.48%"
"12/05/2022","12,298.50","12,331.50","12,332.10","12,244.85","","0.07%"
"12/02/2022","12,289.60","12,199.05","12,297.50","12,188.60","","0.86%"
"12/01/2022","12,185.25","12,158.40","12,209.80","12,122.30","","0.76%"
"11/30/2022","12,093.50","11,998.45","12,121.65","11,997.40","","0.92%"
"11/29/2022","11,983.10","12,030.85","12,053.70","11,965.60","","-0.36%"
"11/28/2022","12,025.95","11,950.15","12,037.00","11,944.25","","0.69%"
"11/25/2022","11,943.55","11,865.55","11,953.80","11,862.70","","0.90%"
"11/24/2022","11,837.60","11,832.05","11,842.55","11,806.45","","0.40%"
"11/23/2022","11,790.20","11,799.55","11,818.85","11,773.45","","0.24%"
"11/22/2022","11,762.55","11,743.50","11,771.65","11,726.30","","0.37%"
"11/21/2022","11,719.55","11,719.00","11,744.45","11,681.85","","0.00%"
"11/18/2022","11,719.95","11,799.15","11,810.65","11,653.35","","-0.40%"
"11/17/2022","11,767.05","11,807.10","11,813.60","11,742.65","","-0.42%"
"11/16/2022","11,816.55","11,903.90","11,929.95","11,777.70","","-0.60%"
"11/15/2022","11,888.25","11,904.15","11,923.10","11,861.75","","-0.04%"
"11/14/2022","11,893.60","11,899.60","11,930.70","11,830.20","","-0.04%"
"11/11/2022","11,898.55","12,008.85","12,045.00","11,880.65","","0.14%"
"11/10/2022","11,881.95","11,963.80","11,976.80","11,835.20","","-0.91%"
"11/09/2022","11,991.25","12,115.90","12,117.55","11,973.65","","-0.62%"
"11/07/2022","12,066.05","12,038.40","12,076.75","12,006.05","","0.73%"
"11/04/2022","11,978.15","12,005.10","12,035.35","11,950.70","","-0.06%"
"11/03/2022","11,984.75","11,914.35","11,997.60","11,909.20","","0.16%"
"11/02/2022","11,965.65","11,975.15","12,014.30","11,944.05","","-0.02%"
"11/01/2022","11,967.90","11,905.35","11,981.10","11,899.00","","0.84%"
"10/31/2022","11,868.15","11,767.25","11,874.45","11,766.50","","1.30%"
"10/28/2022","11,715.55","11,813.40","11,823.45","11,689.75","","-0.65%"
"10/27/2022","11,791.80","11,758.20","11,805.85","11,740.90","","0.62%"
"10/25/2022","11,718.90","11,718.30","11,750.65","11,641.00","","0.14%"
"10/24/2022","11,703.00","11,761.90","11,762.00","11,691.25","","0.56%"
"10/21/2022","11,637.60","11,733.35","11,770.75","11,603.05","","-0.59%"
"10/20/2022","11,706.15","11,685.15","11,717.65","11,616.50","","-0.27%"
"10/19/2022","11,737.90","11,761.80","11,791.65","11,715.00","","0.09%"
"10/18/2022","11,727.75","11,689.35","11,737.80","11,645.40","","1.00%"
"10/17/2022","11,611.65","11,561.85","11,626.70","11,472.80","","0.17%"
"10/14/2022","11,591.65","11,751.80","11,777.65","11,579.70","","-0.07%"
"10/13/2022","11,599.70","11,677.65","11,695.75","11,558.15","","-0.62%"
"10/12/2022","11,672.45","11,642.60","11,688.15","11,529.55","","0.56%"
"10/11/2022","11,607.00","11,829.75","11,832.00","11,581.10","","-1.60%"
"10/10/2022","11,796.05","11,778.35","11,831.20","11,727.60","","-0.90%"
"10/07/2022","11,903.05","11,944.45","11,953.75","11,826.10","","-0.25%"
"10/06/2022","11,933.35","11,878.80","11,963.80","11,875.65","","1.18%"
"10/04/2022","11,794.35","11,692.10","11,803.30","11,656.70","","2.26%"
"10/03/2022","11,533.35","11,658.95","11,694.30","11,481.05","","-1.04%"
"09/30/2022","11,654.45","11,478.70","11,673.95","11,373.65","","1.44%"
"09/29/2022","11,488.60","11,552.00","11,590.50","11,416.55","","0.43%"
"09/28/2022","11,439.40","11,401.05","11,533.75","11,371.60","","-0.26%"
"09/27/2022","11,469.75","11,519.50","11,574.30","11,375.95","","0.07%"
"09/26/2022","11,461.70","11,711.10","11,715.50","11,377.85","","-2.96%"
"09/23/2022","11,811.90","12,082.05","12,104.20","11,798.70","","-2.12%"
"09/22/2022","12,067.40","11,992.85","12,097.05","11,928.10","","0.33%"
"09/21/2022","12,027.50","12,124.80","12,194.50","12,000.00","","-0.69%"
"09/20/2022","12,111.30","12,029.50","12,174.65","12,026.15","","1.46%"
"09/19/2022","11,936.55","11,954.50","11,984.05","11,810.90","","0.03%"
"09/16/2022","11,933.30","12,240.60","12,260.60","11,863.00","","-2.53%"
"09/15/2022","12,242.85","12,266.25","12,308.90","12,173.55","","0.32%"
"09/14/2022","12,203.55","12,093.80","12,234.65","12,081.30","","-0.34%"
"09/13/2022","12,245.65","12,289.30","12,314.10","12,232.95","","0.14%"
"09/12/2022","12,228.05","12,184.00","12,242.25","12,173.25","","0.81%"
"09/09/2022","12,129.45","12,155.15","12,195.75","12,098.35","","0.40%"
"09/08/2022","12,080.80","12,124.90","12,146.35","12,053.45","","0.35%"
"09/07/2022","12,038.85","11,945.55","12,050.10","11,927.70","","0.53%"
"09/06/2022","11,974.95","11,987.10","12,005.85","11,924.00","","0.37%"
"09/05/2022","11,930.35","11,900.70","11,952.55","11,896.85","","0.55%"
"09/02/2022","11,865.55","11,957.05","11,982.75","11,849.80","","-0.26%"
"09/01/2022","11,896.95","11,805.25","11,918.10","11,790.05","","0.25%"
"08/30/2022","11,867.00","11,722.05","11,879.25","11,720.00","","2.00%"
"08/29/2022","11,633.90","11,418.15","11,647.80","11,417.35","","-0.82%"
"08/26/2022","11,730.60","11,752.35","11,801.30","11,709.75","","0.38%"
"08/25/2022","11,685.85","11,738.55","11,775.35","11,667.20","","0.09%"
"08/24/2022","11,675.05","11,595.40","11,682.45","11,588.70","","0.66%"
"08/23/2022","11,598.85","11,396.40","11,620.90","11,391.50","","0.95%"
"08/22/2022","11,489.80","11,670.25","11,670.25","11,467.75","","-1.81%"
"08/19/2022","11,701.35","11,886.60","11,903.20","11,673.45","","-1.25%"
"08/18/2022","11,849.45","11,835.05","11,884.35","11,808.40","","0.16%"
"08/17/2022","11,830.60","11,828.65","11,858.45","11,811.85","","0.41%"
"08/16/2022","11,782.30","11,683.55","11,788.65","11,669.05","","1.36%"
"08/12/2022","11,624.60","11,571.65","11,641.80","11,547.50","","0.65%"
"08/11/2022","11,549.80","11,546.65","11,566.10","11,529.15","","0.80%"
"08/10/2022","11,458.05","11,522.15","11,536.80","11,427.20","","-0.21%"
"08/08/2022","11,482.30","11,465.45","11,530.20","11,416.40","","0.25%"
"08/05/2022","11,453.70","11,451.45","11,488.60","11,422.80","","0.31%"
"08/04/2022","11,417.95","11,410.05","11,453.05","11,225.55","","0.54%"
"08/03/2022","11,356.90","11,415.15","11,424.45","11,271.60","","-0.52%"
"08/02/2022","11,416.65","11,364.15","11,437.10","11,305.90","","0.46%"
"08/01/2022","11,364.15","11,256.45","11,370.75","11,201.20","","1.51%"
"07/29/2022","11,194.70","11,118.20","11,206.85","11,110.40","","1.40%"
"07/28/2022","11,040.55","11,027.90","11,050.85","10,969.25","","0.74%"
"07/27/2022","10,959.60","10,855.70","10,969.95","10,829.40","","0.86%"
"07/26/2022","10,866.20","10,992.45","10,995.85","10,853.75","","-1.07%"
"07/25/2022","10,983.70","10,995.65","11,009.50","10,936.80","","-0.07%"
"07/22/2022","10,991.60","11,022.50","11,043.40","10,952.85","","0.18%"
"07/21/2022","10,972.00","10,845.15","10,984.60","10,826.50","","1.30%"
"07/20/2022","10,831.00","10,910.70","10,911.30","10,812.00","","0.13%"
"07/19/2022","10,817.10","10,716.05","10,829.15","10,704.00","","0.74%"
"07/18/2022","10,737.40","10,674.10","10,745.75","10,666.30","","1.36%"
"07/15/2022","10,593.65","10,558.35","10,604.45","10,519.75","","0.67%"
"07/14/2022","10,522.90","10,555.40","10,572.45","10,432.85","","-0.08%"
"07/13/2022","10,531.00","10,571.90","10,605.30","10,509.85","","0.10%"
"07/12/2022","10,520.35","10,547.35","10,605.15","10,507.80","","-0.54%"
"07/11/2022","10,577.65","10,445.90","10,591.15","10,426.05","","1.01%"
"07/08/2022","10,472.40","10,511.25","10,514.85","10,418.20","","0.21%"
"07/07/2022","10,450.20","10,389.15","10,458.20","10,381.50","","1.33%"
"07/06/2022","10,312.65","10,149.95","10,325.15","10,112.25","","1.79%"
"07/05/2022","10,131.35","10,179.20","10,238.00","10,117.25","","-0.12%"
"07/04/2022","10,143.45","10,086.60","10,153.10","10,052.00","","0.65%"
"07/01/2022","10,077.75","10,008.05","10,094.15","9,937.85","","0.35%"
"06/30/2022","10,042.80","10,116.40","10,155.60","10,017.85","","-0.57%"
"06/29/2022","10,100.65","10,030.55","10,115.70","10,014.40","","-0.22%"
"06/28/2022","10,123.15","10,052.95","10,133.05","9,994.00","","0.39%"
"06/27/2022","10,083.75","10,104.80","10,130.90","10,070.10","","1.03%"
"06/24/2022","9,980.80","9,916.30","9,990.70","9,910.85","","1.38%"
"06/23/2022","9,845.05","9,760.05","9,871.80","9,723.75","","1.15%"
"06/22/2022","9,732.95","9,853.70","9,853.70","9,715.95","","-1.45%"
"06/21/2022","9,876.30","9,638.30","9,888.20","9,633.60","","3.09%"
"06/20/2022","9,580.35","9,781.50","9,797.85","9,496.60","","-1.96%"
"06/17/2022","9,772.25","9,814.95","9,887.20","9,699.65","","-1.14%"
"06/16/2022","9,884.55","10,214.15","10,228.00","9,845.35","","-2.23%"
"06/15/2022","10,109.65","10,125.65","10,161.00","10,081.35","","0.34%"
"06/14/2022","10,075.75","10,041.65","10,186.90","10,035.25","","-0.24%"
"06/13/2022","10,100.10","10,216.15","10,221.20","10,078.65","","-2.71%"
"06/10/2022","10,381.05","10,359.95","10,413.15","10,347.00","","-0.71%"
"06/09/2022","10,455.10","10,375.30","10,468.00","10,343.75","","0.41%"
"06/08/2022","10,412.10","10,469.90","10,517.00","10,378.40","","-0.41%"
"06/07/2022","10,455.35","10,493.00","10,496.60","10,400.55","","-0.69%"
"06/06/2022","10,527.90","10,540.30","10,547.60","10,407.50","","-0.20%"
"06/03/2022","10,548.85","10,787.15","10,798.65","10,540.40","","-1.51%"
"06/02/2022","10,710.75","10,663.50","10,720.50","10,617.15","","0.52%"
"06/01/2022","10,655.20","10,639.50","10,720.55","10,599.15","","0.37%"
"05/31/2022","10,616.30","10,611.05","10,699.55","10,596.85","","0.04%"
"05/30/2022","10,611.75","10,478.10","10,618.20","10,471.15","","2.36%"
"05/27/2022","10,367.20","10,340.30","10,377.85","10,292.20","","1.25%"
"05/26/2022","10,238.75","10,154.05","10,274.80","9,951.10","","1.19%"
"05/25/2022","10,118.65","10,387.80","10,408.50","10,106.55","","-2.28%"
"05/24/2022","10,354.25","10,447.50","10,466.60","10,331.10","","-0.62%"
"05/23/2022","10,418.75","10,515.75","10,557.55","10,401.85","","-0.40%"
"05/20/2022","10,460.55","10,403.70","10,469.90","10,394.45","","2.04%"
"05/19/2022","10,251.80","10,309.15","10,350.05","10,216.30","","-2.72%"
"05/18/2022","10,538.20","10,611.55","10,659.70","10,513.15","","-0.12%"
"05/17/2022","10,551.05","10,349.80","10,564.85","10,324.50","","2.52%"
"05/16/2022","10,291.30","10,214.80","10,312.85","10,126.65","","1.27%"
"05/13/2022","10,161.85","10,187.85","10,343.70","10,134.50","","0.99%"
"05/12/2022","10,062.45","10,204.95","10,217.30","9,979.45","","-2.15%"
"05/11/2022","10,283.10","10,375.95","10,444.95","10,097.60","","-0.68%"
"05/10/2022","10,353.80","10,525.60","10,644.70","10,329.60","","-1.83%"
"05/09/2022","10,546.30","10,642.00","10,651.75","10,470.55","","-1.72%"
"05/06/2022","10,731.30","10,740.70","10,768.35","10,653.35","","-1.72%"
"05/05/2022","10,918.90","11,003.05","11,063.25","10,894.45","","0.02%"
"05/04/2022","10,916.35","11,190.60","11,216.00","10,879.25","","-2.05%"
"05/02/2022","11,144.90","11,125.35","11,168.35","11,076.65","","-0.51%"
"04/29/2022","11,201.95","11,349.20","11,379.25","11,183.35","","-0.69%"
"04/28/2022","11,279.45","11,302.00","11,313.00","11,189.00","","0.59%"
"04/27/2022","11,213.40","11,245.70","11,278.65","11,129.25","","-0.83%"
"04/26/2022","11,307.30","11,255.30","11,317.35","11,245.05","","1.44%"
"04/25/2022","11,146.25","11,262.35","11,264.45","11,114.00","","-1.81%"
"04/22/2022","11,352.15","11,396.15","11,455.70","11,334.05","","-0.83%"
"04/21/2022","11,447.05","11,411.70","11,460.60","11,401.25","","1.03%"
"04/20/2022","11,329.80","11,316.55","11,421.20","11,274.00","","0.64%"
"04/19/2022","11,258.15","11,474.95","11,519.60","11,166.60","","-1.21%"
"04/18/2022","11,395.90","11,453.20","11,453.20","11,313.30","","-1.14%"
"04/13/2022","11,527.40","11,609.85","11,641.55","11,518.80","","-0.09%"
"04/12/2022","11,537.65","11,745.40","11,745.40","11,444.85","","-1.79%"
"04/11/2022","11,747.90","11,706.60","11,775.45","11,700.15","","0.69%"
"04/08/2022","11,666.85","11,629.95","11,691.90","11,586.40","","0.94%"
"04/07/2022","11,558.00","11,684.45","11,717.75","11,519.20","","-0.88%"
"04/06/2022","11,660.70","11,598.70","11,682.10","11,564.90","","0.44%"
"04/05/2022","11,609.05","11,517.65","11,633.80","11,478.65","","1.48%"
"04/04/2022","11,440.00","11,332.60","11,447.30","11,330.25","","1.48%"
"04/01/2022","11,272.80","11,146.85","11,283.65","11,132.60","","1.27%"
"03/31/2022","11,131.10","11,122.95","11,163.25","11,099.70","","0.35%"
"03/30/2022","11,091.80","11,074.85","11,111.75","11,038.20","","0.90%"
"03/29/2022","10,992.45","10,982.85","11,020.35","10,928.35","","0.61%"
"03/28/2022","10,926.00","10,974.95","10,996.35","10,831.20","","-0.16%"
"03/25/2022","10,943.65","11,021.55","11,032.75","10,907.00","","-0.21%"
"03/24/2022","10,966.35","10,893.20","10,985.35","10,873.85","","0.52%"
"03/23/2022","10,909.40","10,934.60","10,966.20","10,881.35","","0.35%"
"03/22/2022","10,871.50","10,869.95","10,877.30","10,743.40","","0.13%"
"03/21/2022","10,857.00","10,943.05","10,943.05","10,843.15","","-0.12%"
"03/17/2022","10,870.50","10,865.75","10,887.50","10,848.70","","1.22%"
"03/16/2022","10,739.80","10,653.65","10,747.45","10,637.60","","1.95%"
"03/15/2022","10,534.25","10,657.95","10,695.65","10,486.20","","-0.80%"
"03/14/2022","10,619.55","10,627.40","10,656.00","10,535.80","","0.14%"
"03/11/2022","10,604.65","10,529.35","10,618.30","10,487.75","","0.54%"
"03/10/2022","10,547.65","10,648.40","10,665.15","10,504.15","","1.04%"
"03/09/2022","10,439.35","10,323.60","10,467.80","10,275.85","","2.03%"
"03/08/2022","10,231.60","10,127.45","10,247.95","10,041.70","","1.06%"
"03/07/2022","10,124.05","10,160.80","10,175.95","9,990.35","","-2.20%"
"03/04/2022","10,351.45","10,514.15","10,515.80","10,334.85","","-2.05%"
"03/03/2022","10,567.80","10,725.35","10,745.55","10,542.65","","-0.26%"
"03/02/2022","10,595.85","10,550.05","10,652.00","10,525.80","","-0.24%"
"02/28/2022","10,621.00","10,435.20","10,633.40","10,339.65","","0.85%"
"02/25/2022","10,531.45","10,338.20","10,551.05","10,337.45","","3.88%"
"02/24/2022","10,138.40","10,387.40","10,470.95","10,119.30","","-5.40%"
"02/23/2022","10,717.00","10,752.30","10,823.80","10,704.80","","0.38%"
"02/22/2022","10,676.50","10,495.70","10,700.00","10,494.75","","-0.95%"
"02/21/2022","10,778.40","10,849.15","10,887.85","10,708.05","","-1.15%"
"02/18/2022","10,903.35","10,935.40","11,011.80","10,889.75","","-0.85%"
"02/17/2022","10,997.15","11,079.45","11,104.35","10,976.70","","-0.27%"
"02/16/2022","11,027.35","11,128.90","11,146.80","10,997.40","","-0.16%"
"02/15/2022","11,045.45","10,810.80","11,058.50","10,655.45","","2.57%"
"02/14/2022","10,768.50","10,936.45","10,985.80","10,737.90","","-3.83%"
"02/11/2022","11,197.15","11,336.00","11,346.65","11,174.00","","-1.95%"
"02/10/2022","11,419.95","11,432.40","11,440.55","11,343.15","","0.23%"
"02/09/2022","11,394.00","11,323.25","11,405.50","11,305.60","","1.12%"
"02/08/2022","11,268.15","11,399.65","11,429.75","11,162.10","","-0.79%"
"02/07/2022","11,357.55","11,486.00","11,521.35","11,306.80","","-0.89%"
"02/04/2022","11,459.35","11,549.45","11,578.55","11,446.25","","-0.76%"
"02/03/2022","11,547.60","11,660.15","11,660.30","11,523.85","","-0.98%"
"02/02/2022","11,661.70","11,589.60","11,676.95","11,581.00","","1.13%"
"02/01/2022","11,531.30","11,519.65","11,539.80","11,366.20","","1.03%"
"01/31/2022","11,413.65","11,368.30","11,434.50","11,339.55","","1.52%"
"01/28/2022","11,242.35","11,175.25","11,412.70","11,174.00","","1.33%"
"01/27/2022","11,095.15","11,146.80","11,146.80","10,961.50","","-1.12%"
"01/25/2022","11,221.20","11,015.25","11,230.85","10,834.75","","0.86%"
"01/24/2022","11,125.05","11,547.70","11,556.15","11,012.35","","-3.69%"
"01/21/2022","11,551.65","11,745.30","11,765.60","11,474.00","","-2.11%"
"01/20/2022","11,801.20","11,826.95","11,867.70","11,749.45","","-0.25%"
"01/19/2022","11,830.60","11,836.80","11,847.05","11,692.05","","-0.15%"
"01/18/2022","11,848.70","12,126.35","12,138.20","11,815.20","","-1.86%"
"01/17/2022","12,073.15","12,063.70","12,095.30","12,038.65","","0.31%"
"01/14/2022","12,036.10","12,010.85","12,070.40","11,967.20","","-0.03%"
"01/13/2022","12,039.90","12,014.10","12,052.20","11,931.35","","0.50%"
"01/12/2022","11,980.05","11,902.25","11,988.20","11,878.25","","1.19%"
"01/11/2022","11,839.30","11,820.75","11,888.10","11,800.65","","0.16%"
"01/10/2022","11,820.40","11,790.25","11,836.95","11,778.15","","0.67%"
"01/07/2022","11,741.95","11,725.95","11,776.75","11,671.25","","0.37%"
"01/06/2022","11,698.70","11,627.95","11,706.10","11,574.70","","-0.05%"
"01/05/2022","11,705.05","11,712.60","11,735.05","11,649.25","","0.03%"
"01/04/2022","11,702.10","11,718.90","11,743.45","11,632.75","","0.25%"
"01/03/2022","11,673.45","11,566.00","11,680.75","11,564.70","","1.13%"
"12/31/2021","11,543.55","11,429.50","11,554.45","11,424.80","","1.30%"
"12/30/2021","11,395.65","11,414.40","11,429.25","11,368.00","","-0.15%"
"12/29/2021","11,412.70","11,404.20","11,454.15","11,385.40","","0.14%"
"12/28/2021","11,396.50","11,328.20","11,404.25","11,323.35","","1.13%"
"12/27/2021","11,269.05","11,192.25","11,280.15","11,101.75","","0.33%"
"12/24/2021","11,232.25","11,388.05","11,390.60","11,205.05","","-0.97%"
"12/23/2021","11,342.65","11,329.00","11,363.60","11,308.35","","0.85%"
"12/22/2021","11,247.20","11,131.80","11,263.45","11,126.50","","1.48%"
"12/21/2021","11,083.10","11,005.10","11,158.55","10,990.75","","1.29%"
"12/20/2021","10,941.55","11,184.05","11,197.45","10,785.65","","-3.39%"
"12/17/2021","11,325.65","11,564.65","11,570.35","11,301.90","","-2.02%"
"12/16/2021","11,558.80","11,701.00","11,727.50","11,538.05","","-0.62%"
"12/15/2021","11,630.40","11,710.40","11,735.95","11,616.05","","-0.54%"
"12/14/2021","11,694.00","11,701.05","11,730.65","11,614.45","","-0.27%"
"12/13/2021","11,725.35","11,817.40","11,857.80","11,708.45","","-0.03%"
"12/10/2021","11,729.10","11,645.40","11,737.90","11,630.15","","0.66%"
"12/09/2021","11,651.90","11,642.70","11,662.95","11,565.15","","0.57%"
"12/08/2021","11,585.65","11,494.40","11,595.70","11,490.20","","1.50%"
"12/07/2021","11,414.80","11,359.15","11,427.00","11,304.25","","1.20%"
"12/06/2021","11,279.65","11,447.50","11,456.25","11,262.40","","-1.29%"
"12/03/2021","11,426.85","11,481.20","11,534.55","11,411.95","","-0.18%"
"12/02/2021","11,447.95","11,347.45","11,462.05","11,300.30","","1.17%"
"12/01/2021","11,315.60","11,295.65","11,342.45","11,206.65","","0.82%"
"11/30/2021","11,223.55","11,175.80","11,392.45","11,169.05","","0.76%"
"11/29/2021","11,138.65","11,155.75","11,211.75","10,886.40","","-1.06%"
"11/26/2021","11,257.50","11,500.80","11,543.45","11,232.55","","-2.96%"
"11/25/2021","11,600.75","11,565.35","11,615.95","11,495.35","","0.46%"
"11/24/2021","11,547.60","11,641.40","11,675.30","11,510.00","","-0.29%"
"11/23/2021","11,580.95","11,341.60","11,592.00","11,278.20","","1.53%"
"11/22/2021","11,406.60","11,749.15","11,754.00","11,298.05","","-2.78%"
"11/18/2021","11,733.35","11,928.90","11,952.75","11,672.55","","-1.47%"
"11/17/2021","11,908.55","11,950.40","11,987.70","11,892.15","","-0.44%"
"11/16/2021","11,960.80","12,008.65","12,041.35","11,935.85","","-0.21%"
"11/15/2021","11,985.45","11,990.65","12,008.05","11,931.65","","0.34%"
"11/12/2021","11,944.30","11,966.30","11,977.40","11,853.40","","0.48%"
"11/11/2021","11,887.30","11,982.05","11,988.00","11,831.00","","-0.65%"
"11/10/2021","11,965.00","11,995.25","12,035.00","11,953.90","","-0.38%"
"11/09/2021","12,010.80","11,924.35","12,037.60","11,910.05","","1.00%"
"11/08/2021","11,891.35","11,803.70","11,902.10","11,700.75","","1.12%"
"11/04/2021","11,759.45","11,737.10","11,770.50","11,731.85","","0.90%"
"11/03/2021","11,654.30","11,729.15","11,754.55","11,601.80","","-0.25%"
"11/02/2021","11,683.65","11,625.75","11,696.20","11,619.70","","0.90%"
"11/01/2021","11,579.45","11,440.40","11,591.90","11,410.35","","1.66%"
"10/29/2021","11,390.85","11,342.35","11,490.25","11,174.00","","-0.14%"
"10/28/2021","11,407.35","11,612.45","11,612.85","11,383.80","","-1.65%"
"10/27/2021","11,598.80","11,653.35","11,662.45","11,582.00","","0.11%"
"10/26/2021","11,586.05","11,410.85","11,598.45","11,409.65","","1.69%"
"10/25/2021","11,393.65","11,645.40","11,655.85","11,232.80","","-1.61%"
"10/22/2021","11,579.90","11,699.75","11,757.95","11,479.30","","-0.76%"
"10/21/2021","11,668.30","11,802.90","11,821.75","11,565.65","","-0.58%"
"10/20/2021","11,735.80","11,970.75","11,973.40","11,639.00","","-2.04%"
"10/19/2021","11,979.90","12,313.15","12,338.50","11,928.50","","-1.96%"
"10/18/2021","12,218.85","12,222.60","12,303.70","12,188.80","","1.01%"
"10/14/2021","12,096.40","12,117.85","12,172.35","12,085.35","","0.62%"
"10/13/2021","12,021.60","11,937.30","12,048.45","11,925.60","","1.23%"
"10/12/2021","11,875.00","11,870.70","11,892.75","11,788.30","","0.33%"
"10/11/2021","11,835.95","11,819.65","11,878.10","11,771.20","","0.56%"
"10/08/2021","11,770.30","11,784.80","11,792.65","11,720.50","","0.49%"
"10/07/2021","11,712.45","11,603.85","11,725.90","11,601.95","","1.84%"
"10/06/2021","11,501.05","11,657.20","11,665.15","11,478.35","","-0.85%"
"10/05/2021","11,599.15","11,559.40","11,611.25","11,529.40","","0.45%"
"10/04/2021","11,547.25","11,440.35","11,554.75","11,428.40","","1.54%"
"10/01/2021","11,372.25","11,337.10","11,381.25","11,298.35","","0.10%"
"09/30/2021","11,361.35","11,348.40","11,392.60","11,336.15","","0.50%"
"09/29/2021","11,304.60","11,172.35","11,327.05","11,120.40","","0.85%"
"09/28/2021","11,209.05","11,324.25","11,326.45","11,132.80","","-0.65%"
"09/27/2021","11,282.30","11,343.60","11,352.65","11,220.35","","-0.10%"
"09/24/2021","11,293.15","11,434.40","11,451.70","11,261.35","","-0.68%"
