"Date","Price","Open","High","Low","Vol.","Change %"
"04/26/2021","12,216.85","12,197.10","12,263.60","12,180.85","1.76B","0.92%"
"04/23/2021","12,105.60","12,086.20","12,199.40","12,044.90","1.94B","-0.22%"
"04/22/2021","12,132.05","11,997.20","12,147.50","11,950.65","1.93B","0.64%"
"04/20/2021","12,055.40","12,213.55","12,232.85","11,981.35","1.78B","-0.17%"
"04/19/2021","12,076.45","12,032.75","12,094.55","11,923.20","1.96B","-1.80%"
"04/16/2021","12,298.05","12,261.90","12,358.55","12,232.40","1.82B","0.49%"
"04/15/2021","12,237.60","12,189.80","12,248.90","12,055.15","2.04B","0.42%"
"04/13/2021","12,186.70","12,068.05","12,201.55","12,006.70","2.28B","1.35%"
"04/12/2021","12,024.10","12,357.35","12,361.40","11,978.45","2.87B","-4.02%"
"04/09/2021","12,527.40","12,552.90","12,591.95","12,490.00","2.09B","-0.11%"
"04/08/2021","12,541.65","12,533.45","12,624.25","12,501.25","2.10B","0.48%"
"04/07/2021","12,481.30","12,389.25","12,510.70","12,347.70","1.88B","1.00%"
"04/06/2021","12,358.10","12,374.70","12,422.85","12,254.95","1.90B","0.48%"
"04/05/2021","12,298.60","12,463.70","12,466.25","12,149.40","2.04B","-1.45%"
"04/01/2021","12,479.00","12,401.35","12,492.55","12,334.35","2.03B","1.34%"
"03/31/2021","12,313.70","12,376.80","12,376.80","12,298.70","2.02B","-0.60%"
"03/30/2021","12,387.90","12,256.00","12,404.25","12,249.00","2.34B","1.97%"
"03/26/2021","12,148.90","12,134.75","12,191.95","12,072.20","2.17B","1.30%"
"03/25/2021","11,993.30","12,218.80","12,221.55","11,939.00","2.80B","-1.67%"
"03/24/2021","12,197.20","12,346.05","12,390.60","12,183.70","1.91B","-1.77%"
"03/23/2021","12,417.30","12,375.40","12,462.00","12,340.30","1.93B","0.64%"
"03/22/2021","12,338.60","12,322.75","12,360.45","12,235.60","1.85B","0.20%"
"03/19/2021","12,314.50","12,096.80","12,342.30","11,951.40","3.13B","1.15%"
"03/18/2021","12,174.45","12,426.90","12,449.85","12,100.60","2.31B","-1.18%"
"03/17/2021","12,319.90","12,540.15","12,546.55","12,301.15","1.94B","-1.54%"
"03/16/2021","12,512.70","12,564.80","12,601.05","12,487.80","1.86B","0.02%"
"03/15/2021","12,510.15","12,623.05","12,624.30","12,364.95","2.06B","-0.67%"
"03/12/2021","12,593.90","12,806.15","12,816.15","12,534.45","2.33B","-0.77%"
"03/10/2021","12,691.35","12,705.10","12,722.60","12,627.80","1.67B","0.59%"
"03/09/2021","12,617.20","12,638.40","12,679.65","12,494.60","2.35B","0.46%"
"03/08/2021","12,558.95","12,607.05","12,682.55","12,534.75","2.16B","0.16%"
"03/05/2021","12,539.00","12,621.95","12,697.05","12,478.45","2.79B","-1.18%"
"03/04/2021","12,688.85","12,607.55","12,771.10","12,589.75","3.13B","-0.59%"
"03/03/2021","12,764.80","12,635.85","12,781.85","12,603.05","2.96B","1.96%"
"03/02/2021","12,519.40","12,458.35","12,548.20","12,385.95","2.94B","1.22%"
"03/01/2021","12,368.30","12,316.30","12,395.80","12,271.85","2.89B","1.53%"
"02/26/2021","12,181.40","12,401.05","12,449.00","12,134.50","4.14B","-3.07%"
"02/25/2021","12,567.85","12,543.50","12,615.40","12,533.30","3.27B","0.90%"
"02/24/2021","12,455.20","12,299.55","12,470.20","12,294.85","1.82B","1.56%"
"02/23/2021","12,263.70","12,294.30","12,356.45","12,190.65","2.79B","0.42%"
"02/22/2021","12,212.55","12,457.25","12,471.65","12,174.60","2.74B","-1.82%"
"02/19/2021","12,438.80","12,540.85","12,592.50","12,360.70","4.13B","-1.01%"
"02/18/2021","12,565.70","12,633.30","12,655.40","12,535.65","3.90B","-0.25%"
"02/17/2021","12,597.45","12,631.10","12,669.85","12,561.55","3.44B","-0.39%"
"02/16/2021","12,647.20","12,679.65","12,724.55","12,580.95","2.74B","0.12%"
"02/15/2021","12,632.05","12,592.00","12,648.70","12,576.70","2.19B","0.99%"
"02/12/2021","12,508.55","12,531.35","12,571.00","12,443.05","2.43B","-0.04%"
"02/11/2021","12,514.10","12,433.50","12,522.45","12,426.15","2.38B","0.50%"
"02/10/2021","12,452.45","12,452.95","12,490.45","12,347.10","2.38B","0.15%"
"02/09/2021","12,434.20","12,487.60","12,545.45","12,396.20","2.93B","-0.06%"
"02/08/2021","12,441.30","12,389.50","12,469.30","12,376.65","2.55B","1.31%"
"02/05/2021","12,279.85","12,345.25","12,386.25","12,247.45","3.53B","-0.05%"
"02/04/2021","12,285.85","12,184.65","12,297.55","12,140.85","3.40B","0.92%"
"02/03/2021","12,174.05","12,139.70","12,234.70","12,005.40","3.08B","1.00%"
"02/02/2021","12,053.25","11,921.70","12,102.60","11,916.65","3.12B","2.41%"
"02/01/2021","11,770.15","11,396.90","11,806.45","11,304.00","3.21B","4.14%"
"01/29/2021","11,302.40","11,549.85","11,568.90","11,273.55","2.76B","-1.22%"
"01/28/2021","11,442.55","11,419.30","11,503.20","11,365.85","2.95B","-0.90%"
"01/27/2021","11,546.35","11,744.30","11,744.30","11,511.55","2.60B","-1.68%"
"01/25/2021","11,743.70","11,951.10","11,968.40","11,719.55","2.69B","-0.93%"
"01/22/2021","11,854.50","12,020.30","12,053.10","11,842.40","3.04B","-1.34%"
"01/21/2021","12,015.95","12,154.70","12,167.95","11,959.60","2.73B","-0.52%"
"01/20/2021","12,078.35","12,002.10","12,092.05","11,987.60","2.41B","0.81%"
"01/19/2021","11,981.85","11,851.15","11,993.30","11,849.15","2.21B","1.75%"
"01/18/2021","11,776.20","11,943.65","11,948.20","11,733.35","2.84B","-1.30%"
"01/15/2021","11,931.20","12,078.60","12,100.85","11,864.05","3.92B","-1.15%"
"01/14/2021","12,069.50","12,043.40","12,081.55","11,976.15","2.48B","0.24%"
"01/13/2021","12,041.10","12,123.00","12,133.40","11,925.00","3.84B","-0.14%"
"01/12/2021","12,058.35","12,000.80","12,083.70","11,969.75","3.50B","0.43%"
"01/11/2021","12,006.50","12,024.65","12,024.65","11,921.75","2.41B","0.68%"
"01/08/2021","11,925.60","11,865.50","11,940.45","11,841.85","2.87B","1.36%"
"01/07/2021","11,766.10","11,833.60","11,834.40","11,753.80","2.92B","0.24%"
"01/06/2021","11,737.90","11,806.75","11,817.10","11,640.15","3.21B","-0.25%"
"01/05/2021","11,767.00","11,647.60","11,780.80","11,613.50","2.86B","0.64%"
"01/04/2021","11,691.80","11,651.50","11,703.25","11,542.15","3.24B","1.01%"
"01/01/2021","11,574.85","11,535.85","11,594.85","11,532.60","2.20B","0.49%"
